id,keyword,location,text,target
4106,devastated,おもちゃ屋さん,The bushfire crisis has devastated communities across the nation and the scenes of loss are heartbreaking. We’ve heard…,1
4109,devastation,Chile,"A side by side comparison of the fire devastation on Kangaroo Island, Australia. 😢😢 https://t.co/rdYBeW8twU",1
4110,devastation,,I know it's all about Taal and Pinatubo pero Mt Apo please never eveeeer wake up. You're the mightiest volcano in the…,1
4111,devastation,we the purple,"A side by side comparison of the fire devastation on Kangaroo Island, Australia. 😢😢 https://t.co/dqj307GSxq",1
4120,devastation,,Scorched earth devastation on #KangarooIsland 💔 #bushfirecrisis #Australia …,1
4124,devastation,,"A side by side comparison of the fire devastation on Kangaroo Island, Australia. 😢😢 https://t.co/2pfYF2Fslo",1
4125,devastation,Melbourne,Can only hope the LNP MPs are watching #abc730 showing the devastation of the drought and fires on primary producer… https://t.co/5palZGt5i9,1
4128,devastation,"Mumbai, India","A side by side comparison of the fire devastation on Kangaroo Island, Australia. 😢😢 https://t.co/xCqB624mxL",1
4130,devastation,"Canberra, Australia","Along the border of NSW and Victoria, where three fires have now joined together, communities are trying to deal with the devas…",1
4137,devastation,"Chiclana, Cádiz","Dame Helen Mirren urges us to work together to keep plant disease Xylella out of the UK, warning of the devastation it causes.…",1
4138,devastation,"County Kildare, Ireland","We're deeply saddened witnessing the devastation to the people, wildlife and landscapes of Australia, so on #AustraliaDay…",1
4140,disaster,,BTS's V Sends His Prayers For Those Affected By The Taal Volcano Disaster https://t.co/WX515YbMLI,1
4142,disaster,"New York, USA",Iran’s President Hassan Rouhani said on Tuesday that everyone responsible for the accidental shooting down of a Ukr… https://t.co/PS2nHWJjdL,1
4147,disaster,"Las Vegas, NV",The people of Puerto Rico have been battered by hurricanes and earthquakes. They need humanitarian assistance now. …,1
4168,disaster,"London, England","The tragic and horrific bushfires in Australia have, once again, been hijacked by the extreme eco-evangelists who ascr…",1
4198,displaced,"California, USA, Earth","Thousands in #PuertoRico still don't have permanent shelter after a 6.4 magnitude #earthquake, the strongest earthquake i…",1
4204,displaced,Somewhere in the Good old USA!,Mohamad's 75yo father lost his mind when airstrikes intensified &amp;could no longer recognize his own son. After they were displ…,1
4207,displaced,Israel 🇮🇱,"Indonesia Devastating Floods: 66 People Have Died. More Than 36,000 Displaced. In the past, Israel offered humanita… https://t.co/eWxdGoj3Q8",1
4208,displaced,,12 days into 2020 &amp; we’re facing another natural disaster. #TaalVolcano just 90 km south of Manila is currently erupting. I…,1
4212,displaced,KURDISTAN,"#Sêmalka: Yesterday evening, a new batch of 120 displaced persons, coming from Burdah Rush camp in the region of Başûrê…",1
4218,displaced,"Port Harcourt, Nigeria","I served in ogbomoso, there is poverty in Nigeria. These people dont have access to clean water , you see… https://t.co/mLdUnBXnAL",1
4220,displaced,,"Wildlife officials have dropped more than 2 tons of food, mostly carrots and sweet potatoes, to help animals displaced by fires in…",1
4223,displaced,"Maiduguri, Nigeria","An attack on GSSSS #Monguno Camp has rendered an estimated 2,728 internally displaced persons homeless, after the destructio…",1
4225,displaced,#Yemen_Taiz,"#Libya Since the onset of armed conflict on 04 April 2019 in south Tripoli, at least 29,863 families (approximately 149,315 in…",1
4230,displaced,Worldwide,"#Libya Since the onset of armed conflict on 04 April 2019 in south Tripoli, at least 29,863 families (approximately… https://t.co/lsF5NxVdvB",1
4231,displaced,,"The offspring of the Arab Spring. We're dismantled, disfigured, abandoned, refugees, displaced and unfortunate h…",1
4232,displaced,Global,"January 12 marks the anniversary of the 2010 #HaitiEarthquake that claimed over 300,000 lives and left nearly 2 million…",1
4233,displaced,,"Indonesia Devastating Floods: 66 People Have Died. More Than 36,000 Displaced. In the past, Israel offered humanitaria…",1
4239,displaced,Federasyona Bakurê Sûriyê – Rojava,"#Sêmalka: Yesterday evening, a new batch of 120 displaced persons, coming from Burdah Rush camp in the region of Ba… https://t.co/XXCzRUik2x",1
4240,displaced,sudan,"Over 46, 377 people displaced (9,463 households) in #ElGeneina, West #Darfur according to the latest estimated figures of DTM…",1
4241,displaced,"Melbourne, Australia ",A look at the family names of the displaced from ELibya Whether the 200.000 in WLibya or the 200.000 in the diaspor… https://t.co/nysTd5KsQR,1
4242,displaced,,Let us all help provide relief response to displaced families and other fellow Filipinos affected by the recent Taal Volca…,1
4243,displaced,,An Afghan child stands in the cold holding bread at an Internal Displaced Persons camp in Kabul. According to the ministry o…,1
4244,displaced,,"#ChurchInAction Brothers &amp; Sisters, let us HELP those families displaced by the eruption of Taal Volcano. Please ca…",1
4247,displaced,,What about his support for Assad? Many innocent people have died in that war and many have been displaced.,1
4251,displaced,,"Since 2011 I’ve been displaced 5 times My home partially-destroyed 2 times and stolen 4 times. Now, my family left mont…",1
4252,displaced,,"These farmers, and pet owners are suffering right now. They are displaced from their homes, seperated from their li… https://t.co/I06RzSFskJ",1
4255,displaced,BAY AREA | PNW,I really hope all the folks that are displaced out here find warm shelter. This freezing weather/snow is no joke.😭,1
4257,displaced,,Ash fall from Taal stained my bag. The nightmares from Mt Pinatubo’s eruption are back. Lived through a catastrophe of this…,1
4258,displaced,,Nearby nonprofit housing displaced families from Alpine Motel Apartments fire - FOX5 Las Vegas https://t.co/bWXjxE6zsH #…,1
4259,displaced,,"Meanwhile in #SouthernCameroons, crops r destroyed by 's military 2 bring famine on our people &amp; wi…",1
4260,drought,,Up next on #abc730..the desperate measures some communities are taking to ensure they have enough water to survive. …,1
4261,drought,,"Wow. Stanthorpe's runs out of water. Stanthorpe isn't a little village in the outback. It's 5,500 people 160km from the ocea…",1
4262,drought,,"Eight megadroughts are identified in eastern Australia including one 39 year drought (A.D. 1174–1212), which occurred during a…",1
4266,drought,near Detroit,"5,000 feral camels culled in drought-hit Australia https://t.co/kt0qPlhAuK https://t.co/2IL9O7di34",1
4267,drought,Sydney,The combination of drought and fire is having a devastating impact on honey production. #abc730 #bees https://t.co…,1
4285,drought,France,"5,000 feral camels culled in drought-hit Australia https://t.co/kt0qPlhAuK https://t.co/2IL9O7di34",1
4288,drought,Alexandria NSW 2015,Water-related crime doubles as drought hits many Indian states https://t.co/RKLMTlmn2U,1
4291,drought,Buckinghamshire U.K,Zimbabwe will run out of food in February due to a prolonged drought and continuing economic crisis This is a vital proo…,1
4292,drought,"Kingsport, Tennessee","1/ In #Braidwood farmers already crippled by drought have lost 100s of kilometres of fencing in #AustraliaFires. Today, a…",1
4303,drought,"Canberra, Australia",Our thoughts are with our Stanthorpe members who ran out of water today 😪 a member from #stanthorpe travelled 1.5 hours t…,1
4312,drought,"East Midlands, England",This grey gum lost a large limb overnight following the ~40C day we had yesterday in Western Sydney. #Eucalyp…,1
4324,drown,Fuckwit City,SIGN: Justice for Dog Tied to Rock and Dumped in River to Drown https://t.co/bnfBDUphsq,1
4327,drown,"Manchester, England",Eight migrant children drown off Turkey https://t.co/sCr9JSB9g2,1
4336,drown,United States,"Fortunately Bella was saved, but they're trying to get the maximum sentence for those who tried to kill her. PETIT… https://t.co/quQFBd2zZ8",1
4343,drown,Front Line,"Lindsee Leonardo, 32, left infant son alone to drown in a bathtub, all because she needed some ‘me time.’ #FirstThem …",1
4345,drown,Planet Earth,SIGN: Justice for Dog Tied to Rock and Dumped in River to Drown https://t.co/bnfBDUphsq,1
4359,drown,"Gadsden’s Wharf, S. Carolina","Lindsee Leonardo, 32, left infant son alone to drown in a bathtub, all because she needed some ‘me time.’… https://t.co/zLwMEP2O0z",1
4360,drown,South Africa,PETITION!! SIGN: Justice for Dog Tied to Rock and Dumped in River to Drown https://t.co/Z8ZV06Slj0,1
4366,drown,"London, England",SIGN: Justice for Dog Tied to Rock and Dumped in River to Drown https://t.co/LnRgVJzPna,1
4407,drowned,,Absolutely heartbreaking: Eleven people - eight of whom were children - are reported to have drowned after a migrant boat…,1
4412,drowned,"Louisiana, USA",Body of Rod Fontenot located in Bayou Nezpique - KALB News https://t.co/Ca0XPomRO1,1
4417,drowned,Africa,"Bodies of 2 #Zimbabwe park rangers found in Lake Kariba, authorities suspect 4 escaped poachers, https://t.co/AyI5x6P1xL via",1
4420,drowned,"Mafikeng, South Africa","I saved a baby’s life today 😇 I haven’t touched a patient in 5 years, but I performed CPR on a toddler who had just drowned…",1
4433,drowned,"Cheshire, England",Marc Hooker's predecessor found drowned. But was it really an accident? https://t.co/ExiWw74miX,1
4454,drowned,,Your Immigration Policies Has Caused The Death Of A Migrant Father And Baby Daughter That Drowned… https://t.co/YPbOpOFoOU,1
4460,drowned,sweden,Have you seen this nightmare before? 11 #Syrian immigrants including 8 children drowned while fleeing the hell in #Idlib on li…,1
4497,drowning,Australia,"While holidaying near the Caribbean island of St.Barts, Titanic actor #LeonardoDiCaprio helped save a drowning man… https://t.co/hmuiKbGEyj",1
4515,drowning,"Orange, California","Boy, 9, saves grandmother from drowning in bath when she had a seizure after learning life-saving skills on YouTube https:…",1
4531,drowning,Durban,3 children die in separate KZN drowning incidents https://t.co/Ha1PoOcgAv | https://t.co/uX2dUraIu1,1
4548,dust%20storm,"Madison, WI","A dust storm sweeps across Australia on 11 Jan, in this time-lapse based on images from Himawari weather satellite. JAXA /…",1
4549,dust%20storm,"Cardiff, Wales","Giant dust storm sweeps through south-west Queensland, 'like someone put red cellophane over the sun' https://t.co/RwuBm…",1
4563,dust%20storm,"Orland, California, USA",Monster dust storm blankets several Australian states https://t.co/C2CqGXqja6 #grandsolar,1
4564,dust%20storm,United States,Monster dust storm blankets several Australian states https://t.co/C2CqGXqja6 #grandsolar,1
4575,dust%20storm,right here,just scratched my head...who knew there was a dust storm comin!?🤣🤣🤣,1
4581,dust%20storm,,As seen by yesterday's #SNPP #OMPS aerosol index the #AustraliaFires smoke is now south of western Australia (black circl…,1
4584,dust%20storm,,just scratched my head...who knew there was a dust storm comin!?🤣🤣🤣,1
4588,dust%20storm,Pop Century Bus Stop,To be fair we were petty worried about being murdered. Plus it was dust storm.,1
4598,dust%20storm,"Berlin, Deutschland","Dust storm, Australia, 11th January 2020 JAXA / JMA / https://t.co/gJ6doZNfgY",1
4599,dust%20storm,UK,Monster dust storm blankets several Australian states https://t.co/RE7aIY4Ccp https://t.co/aUneC9PRhR,1
4603,earthquake,4,#EarthquakePH #EarthquakeCavite Earthquake Information No.1 Date and Time: 14 Jan 2020 - 04:13 PM Magnitude = 2.0 Depth…,1
4605,earthquake,"Jalisco, Mexico",#Sismo M 4.5 SOUTHEAST OF EASTER ISLAND. 14-01-2020 07:31 UTC https://t.co/lQweuzpmE7 #Temblor #CSEM #EMSC… https://t.co/k0lTi1Tjvz,1
4608,earthquake,"New Jersey, USA",Map of felt reports received so far following the #earthquake M4.1 in Puerto Rico Region 41 min ago https://t.co/TruDdNKx3k,1
4609,earthquake,Chile,Temblor: mb 4.5 SOUTHEAST OF EASTER ISLAND: Magnitude mb 4.5 Region SOUTHEAST OF EASTER ISLAND Date time 2020… https://t.co/LMmKlDi1Bz,1
4611,earthquake,"México,City","M 4.5, Southeast of Easter Island #earthquake #Sismo https://t.co/D4TqNwuMgU",1
4612,earthquake,"México,City","M 4.3, Myanmar-India Border Region #earthquake #Sismo https://t.co/rF4lj6DQUN",1
4613,earthquake,"México,City","M 4.7, Philippine Islands Region #earthquake #Sismo https://t.co/znRbUCPT5N",1
